user_id,signup_date,cohort_month,last_activity_date,days_since_signup,days_since_last_activity,sessions_7d,sessions_30d,onboarding_completed,first_purchase_done,purchase_count_90d,gmv_90d_rub,aov_rub,refund_rate_90d,promo_share_90d,price_sensitivity,category_affinity_top,loyalty_level,has_subscription,preferred_channel,push_opt_in,email_opt_in,sms_opt_in,push_open_rate_90d,email_open_rate_90d,click_rate_90d,send_time_pref,device,city_tier,support_tickets_90d,nps_last,churn_risk,ltv_proxy,push_sent_30d,email_sent_30d,inapp_shown_30d,channel_fatigue_score,last_campaign_type,days_since_last_campaign,crm_conversions_90d,true_value_tier,true_lifecycle_stage,true_price_segment,true_segment_label,true_recommended_channel,true_next_goal,product_views_7d,product_views_30d,add_to_cart_30d,wishlist_items,last_view_category,days_since_last_cart_add,abandoned_cart_flag,cart_value_rub,true_trigger_event,true_nba_action
u000856,2025-03-20,2025-03,2025-10-11,288,83,0,9,1,0,0,0,1724,0.111,0.283,0.397,Дом,,0,inapp,1,1,0,0.0,0.015,0.023,ночь,Web,1,0,9,1.0,0,3,4,3,0.591,удержание,27,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Дом,,0,0,none,winback
u000857,2025-08-07,2025-08,2025-10-01,148,93,0,4,0,0,0,0,2484,0.074,0.649,0.727,Спорт,Gold,1,push,0,1,0,0.013,0.105,0.068,утро,Android,2,0,8,1.0,0,6,5,6,0.666,активация,5,0,High,Dormant,Price_Sensitive,Reactivation,email,реактивация,0,21,1,0,Дом,18.0,0,2456,none,winback
u000858,2025-10-29,2025-10,2025-10-28,65,66,1,2,1,1,0,0,1191,0.065,0.607,0.658,Электроника,,0,push,1,1,1,0.105,0.0,0.081,вечер,iOS,1,0,5,1.0,0,8,3,4,0.638,промо,16,0,High,Dormant,Price_Sensitive,Reactivation,push,реактивация,0,0,1,1,Электроника,5.0,1,376,abandoned_cart,cart_recovery
u000859,2025-03-15,2025-03,2025-12-11,293,22,1,1,0,0,0,0,1074,0.019,0.347,0.54,Красота,Silver,0,email,0,0,1,0.013,0.011,0.0,день,Android,1,0,10,0.846,0,5,3,2,0.587,реактивация,43,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,inapp,реактивация,0,11,0,0,Красота,,1,686,abandoned_cart,cart_recovery
u000860,2025-10-10,2025-10,2025-12-30,84,3,0,8,1,1,4,15267,4004,0.07,0.172,0.381,Электроника,,0,push,1,0,0,0.37,0.031,0.1,утро,Web,3,0,6,0.385,15267,9,4,2,0.52,промо,12,1,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,push,upsell,4,47,1,0,Электроника,18.0,0,3779,none,personalized_upsell
u000861,2025-09-07,2025-09,2025-12-25,117,8,0,6,1,0,0,0,1805,0.007,0.408,0.527,Продукты,,0,email,1,1,0,0.32,0.264,0.081,день,iOS,2,1,5,0.642,0,7,2,5,0.43,сервис/поддержка,12,2,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,38,2,0,Продукты,8.0,0,1625,none,content_reco
u000862,2025-02-17,2025-02,2025-12-17,319,16,1,5,0,0,0,0,2548,0.17,0.514,0.61,Спорт,,0,push,0,1,0,0.011,0.236,0.056,день,Web,3,0,5,0.726,0,3,6,4,0.548,реактивация,38,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,email,активация,1,23,2,0,Спорт,7.0,1,2016,abandoned_cart,cart_recovery
u000863,2025-05-02,2025-05,2025-12-15,245,18,2,6,1,0,0,0,1298,0.128,0.494,0.626,Продукты,,0,inapp,1,0,0,0.12,0.025,0.076,утро,iOS,2,0,3,0.725,0,3,2,1,0.472,удержание,15,0,High,Active_NonBuyer,Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,11,28,0,0,Продукты,,0,0,browse_no_cart,apology_help
u000864,2025-08-03,2025-08,2025-11-29,152,34,1,6,1,1,1,1225,1075,0.023,0.359,0.443,Финансы,Silver,0,email,1,1,0,0.17,0.085,0.002,вечер,iOS,2,0,5,0.678,1225,0,4,8,0.528,реактивация,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,6,19,1,0,Финансы,26.0,0,764,none,content_reco
u000865,2025-08-28,2025-08,2025-09-07,127,117,3,8,0,0,0,0,1481,0.112,0.052,0.223,Путешествия,Silver,0,inapp,0,0,1,0.021,0.016,0.093,день,iOS,2,0,5,1.0,0,8,2,2,0.615,удержание,22,0,High,Dormant,Not_Price_Sensitive,Reactivation,inapp,реактивация,17,0,0,1,Путешествия,,0,0,browse_no_cart,winback
u000866,2025-02-26,2025-02,2025-12-02,310,31,3,3,0,0,0,0,2524,0.084,0.415,0.448,Одежда,,0,email,0,0,0,0.023,0.012,0.071,день,iOS,2,0,6,0.886,0,9,3,5,0.699,сервис/поддержка,57,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,inapp,реактивация,10,0,1,0,Одежда,13.0,1,1277,abandoned_cart,cart_recovery
u000867,2025-12-17,2025-12,2025-12-28,16,5,4,8,0,0,0,0,643,0.148,0.609,0.563,Одежда,Silver,0,push,0,0,0,0.012,0.027,0.08,день,iOS,2,0,5,0.582,0,3,1,6,0.581,upsell,38,0,High,New_NoPurchase,Price_Sensitive,Activation,inapp,активация,20,59,4,0,Одежда,6.0,0,553,none,onboarding_nudge
u000868,2025-04-18,2025-04,2025-09-24,259,100,0,5,0,1,4,7783,2240,0.179,0.147,0.267,Электроника,,0,email,1,1,0,0.087,0.133,0.0,ночь,iOS,1,1,2,1.0,7783,8,2,4,0.575,реактивация,26,0,VIP,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,25,2,0,Электроника,4.0,0,1397,none,apology_help
u000869,2025-11-16,2025-11,2025-12-10,47,23,1,5,1,1,4,9978,2906,0.21,0.664,0.795,Дом,,1,push,1,1,0,0.298,0.0,0.033,вечер,Android,2,0,5,0.604,10976,6,2,2,0.477,промо,33,0,VIP,Active_NonBuyer,Promo_Hunter,VIP_Retention_Upsell,email,upsell,3,33,1,1,Дом,9.0,1,1045,abandoned_cart,cart_recovery
u000870,2025-02-18,2025-02,2025-12-06,318,27,0,8,0,1,3,3189,1230,0.06,0.503,0.633,Авто,Gold,0,push,1,0,0,0.356,0.01,0.039,утро,iOS,2,0,6,0.585,3444,6,3,4,0.5,реактивация,16,0,High,Active_NonBuyer,Price_Sensitive,VIP_Retention_Upsell,push,upsell,2,47,1,0,Авто,13.0,0,593,none,personalized_upsell
u000871,2025-03-03,2025-03,2025-12-27,305,6,1,5,1,1,2,4914,2282,0.175,0.452,0.448,Электроника,Silver,1,push,1,1,0,0.323,0.12,0.037,вечер,Android,3,1,4,0.462,5405,4,2,3,0.403,сервис/поддержка,8,0,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,3,29,1,1,Электроника,1.0,0,996,none,apology_help
u000872,2025-12-04,2025-12,2025-12-14,29,19,0,6,1,1,2,4301,2186,0.097,0.642,0.64,Детские,Silver,1,push,1,0,0,0.227,0.016,0.043,вечер,Web,2,0,7,0.553,4731,4,3,4,0.516,удержание,11,0,High,Active_Buyer,Price_Sensitive,VIP_Retention_Upsell,push,upsell,0,50,2,1,Одежда,7.0,0,2125,none,personalized_upsell
u000873,2025-01-27,2025-01,2025-12-25,340,8,0,3,0,0,0,0,1240,0.017,0.303,0.376,Продукты,,0,push,0,1,0,0.014,0.337,0.071,утро,iOS,2,0,7,0.694,0,1,3,1,0.373,активация,27,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,27,0,0,Продукты,,0,0,none,content_reco
u000874,2025-10-20,2025-10,2025-12-23,74,10,0,6,1,1,2,3470,1843,0.099,0.155,0.169,Красота,Silver,0,email,1,1,0,0.35,0.292,0.088,утро,Android,2,1,7,0.478,3470,6,5,3,0.407,upsell,14,0,High,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,0,42,1,1,Красота,6.0,0,1748,none,personalized_upsell
u000875,2025-09-15,2025-09,2025-12-25,109,8,1,3,0,1,0,0,1983,0.032,0.506,0.521,Продукты,,0,inapp,0,1,0,0.009,0.224,0.103,день,iOS,3,0,4,0.694,0,4,4,5,0.553,удержание,8,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,8,32,0,0,Продукты,,0,0,browse_no_cart,apology_help
u000876,2025-01-09,2025-01,2025-11-29,358,34,0,5,1,1,1,1081,1238,0.084,0.467,0.446,Авто,Silver,1,push,1,1,0,0.186,0.103,0.037,утро,Android,3,0,4,0.696,1189,4,2,5,0.498,удержание,48,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,1,0,0,0,Авто,,0,0,none,apology_help
u000877,2025-04-24,2025-04,2025-12-21,253,12,0,8,1,0,0,0,1650,0.159,0.503,0.549,Электроника,,1,inapp,1,1,0,0.31,0.311,0.129,вечер,Android,2,0,5,0.64,0,6,4,4,0.415,промо,17,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,0,101,2,0,Электроника,12.0,0,1714,none,content_reco
u000878,2025-12-22,2025-12,2025-08-31,11,124,2,3,0,0,0,0,1973,0.041,0.208,0.288,Продукты,Silver,0,email,0,1,1,0.0,0.0,0.0,утро,Android,2,0,8,1.0,0,7,2,6,0.68,upsell,4,0,High,New_Unactivated,Not_Price_Sensitive,Activation,inapp,активация,7,1,0,0,Спорт,,0,0,none,onboarding_nudge
u000879,2025-09-11,2025-09,2025-12-07,113,26,1,5,0,0,0,0,2340,0.058,0.412,0.567,Детские,,0,email,1,0,0,0.164,0.016,0.075,день,Android,2,0,7,0.809,0,10,6,4,0.691,сервис/поддержка,11,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,5,24,1,0,Детские,20.0,1,1175,abandoned_cart,cart_recovery
u000880,2025-06-30,2025-06,2025-12-16,186,17,0,7,1,0,0,0,5649,0.041,0.216,0.356,Авто,,0,inapp,1,0,1,0.25,0.014,0.069,вечер,iOS,3,0,6,0.699,0,7,1,3,0.508,активация,14,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,6,39,1,0,Красота,18.0,1,1263,abandoned_cart,cart_recovery
u000881,2025-07-27,2025-07,2025-11-30,159,33,1,2,0,0,0,0,1173,0.105,0.375,0.555,Электроника,Silver,0,email,1,1,0,0.101,0.031,0.021,вечер,Android,3,0,6,0.92,0,5,1,8,0.611,реактивация,8,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,0,0,0,1,Электроника,,0,0,none,winback
u000882,2025-10-31,2025-10,2025-12-24,63,9,1,3,1,1,0,0,4207,0.14,0.105,0.068,Спорт,,0,inapp,1,0,0,0.123,0.0,0.105,вечер,iOS,3,0,8,0.702,0,12,4,8,0.781,сервис/поддержка,48,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,0,18,1,1,Спорт,29.0,1,1690,abandoned_cart,cart_recovery
u000883,2025-05-08,2025-05,2025-12-25,239,8,0,10,1,0,0,0,1220,0.048,0.354,0.364,Электроника,Silver,0,push,1,1,1,0.581,0.286,0.149,день,Android,1,1,9,0.572,0,4,1,3,0.217,сервис/поддержка,13,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,52,1,0,Электроника,6.0,0,894,none,content_reco
u000884,2025-02-26,2025-02,2025-12-23,310,10,0,9,0,1,2,3818,1995,0.077,0.246,0.387,Детские,Gold,1,inapp,0,1,1,0.004,0.402,0.095,утро,Web,2,0,6,0.426,4536,7,0,1,0.401,промо,7,0,High,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,0,45,2,0,Детские,7.0,1,1670,abandoned_cart,cart_recovery
u000885,2025-08-03,2025-08,2025-11-24,152,39,0,0,1,0,0,0,3313,0.097,0.312,0.437,Одежда,Gold,1,inapp,0,1,1,0.015,0.0,0.048,день,iOS,2,0,5,1.0,0,5,5,7,0.707,сервис/поддержка,45,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,email,реактивация,0,0,0,0,Одежда,,0,0,none,winback
u000886,2025-01-15,2025-01,2025-12-28,352,5,2,6,1,0,0,0,2546,0.147,0.182,0.279,Одежда,Platinum,1,inapp,0,1,0,0.017,0.189,0.091,день,Android,2,0,2,0.617,0,4,2,4,0.514,удержание,27,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,9,44,0,0,Дом,,1,521,abandoned_cart,cart_recovery
u000887,2025-01-29,2025-01,2025-12-24,338,9,0,7,1,1,1,531,547,0.049,0.126,0.334,Дом,,1,push,0,1,1,0.017,0.332,0.109,вечер,iOS,1,1,7,0.452,584,3,1,4,0.424,промо,29,0,High,First_Buyer,Not_Price_Sensitive,Retention,email,удержание,0,54,4,1,Дом,12.0,0,356,none,content_reco
u000888,2025-03-20,2025-03,2025-12-25,288,8,2,3,1,1,0,0,3630,0.063,0.218,0.332,Спорт,Gold,0,push,1,1,0,0.329,0.22,0.022,вечер,Android,2,0,7,0.694,0,9,4,3,0.477,удержание,41,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,3,28,0,0,Спорт,,0,0,none,content_reco
u000889,2025-08-05,2025-08,2025-12-12,150,21,2,6,1,0,0,0,2387,0.107,0.205,0.507,Продукты,,0,push,1,1,0,0.234,0.077,0.035,день,iOS,2,0,8,0.75,0,10,4,3,0.589,реактивация,18,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,39,0,0,Путешествия,,1,978,abandoned_cart,cart_recovery
u000890,2026-01-01,2026-01,2025-09-16,1,108,2,4,0,0,0,0,1472,0.026,0.544,0.621,Финансы,,1,email,1,0,0,0.029,0.029,0.049,день,iOS,1,1,8,1.0,0,9,1,3,0.623,активация,17,0,High,New_Unactivated,Price_Sensitive,Activation,inapp,активация,2,0,1,0,Финансы,11.0,0,1311,none,onboarding_nudge
u000891,2025-06-04,2025-06,2025-11-07,212,56,0,4,1,0,0,0,1859,0.045,0.394,0.435,Электроника,,0,push,1,1,1,0.14,0.0,0.0,утро,iOS,2,0,6,1.0,0,5,1,6,0.574,реактивация,33,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,6,0,2,0,Электроника,22.0,0,1592,none,winback
u000892,2025-01-15,2025-01,2025-11-29,352,34,1,6,1,0,0,0,2528,0.204,0.278,0.512,Продукты,,0,email,0,1,1,0.008,0.195,0.02,вечер,Android,1,0,3,0.858,0,10,5,5,0.682,реактивация,54,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,21,1,0,Продукты,5.0,1,459,abandoned_cart,cart_recovery
u000893,2025-07-07,2025-07,2025-12-06,179,27,1,6,1,1,1,2979,2758,0.152,0.145,0.275,Электроника,,0,inapp,1,0,1,0.144,0.016,0.122,вечер,Android,2,0,9,0.62,2979,3,3,5,0.549,удержание,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Retention,inapp,удержание,0,52,1,0,Одежда,3.0,0,3098,none,content_reco
u000894,2025-11-09,2025-11,2025-11-23,54,40,3,2,0,0,0,0,2703,0.225,0.201,0.37,Красота,,0,push,1,0,1,0.282,0.038,0.052,вечер,iOS,2,1,3,0.978,0,4,6,4,0.535,удержание,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,4,0,0,0,Путешествия,,0,0,none,apology_help
u000895,2025-01-08,2025-01,2025-12-24,359,9,0,7,1,1,0,0,1348,0.041,0.138,0.191,Красота,,0,push,1,1,0,0.435,0.349,0.051,утро,Android,2,0,9,0.632,0,9,3,5,0.4,удержание,15,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,1,51,2,0,Красота,11.0,1,774,abandoned_cart,cart_recovery
u000896,2025-01-04,2025-01,2025-12-17,363,16,1,5,1,0,0,0,1985,0.017,0.165,0.319,Одежда,,0,inapp,1,0,0,0.218,0.025,0.133,вечер,Android,2,0,8,0.726,0,6,4,1,0.516,активация,14,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,0,28,1,1,Одежда,20.0,0,1993,none,content_reco
u000897,2025-04-22,2025-04,2025-12-24,255,9,0,13,1,1,3,3761,1257,0.006,0.362,0.453,Дом,Gold,0,email,1,1,0,0.4,0.529,0.111,вечер,iOS,1,0,3,0.348,4062,7,3,4,0.292,активация,38,0,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,1,98,6,0,Дом,38.0,0,648,none,apology_help
u000898,2025-08-27,2025-08,2025-10-23,128,71,0,2,1,0,0,0,3046,0.049,0.307,0.465,Одежда,Silver,0,push,1,1,0,0.0,0.0,0.0,вечер,Android,2,0,6,1.0,0,6,3,2,0.613,промо,8,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,1,0,Одежда,3.0,0,2407,none,winback
u000899,2025-12-30,2025-12,2025-12-17,3,16,2,6,1,1,2,3367,1747,0.264,0.634,0.661,Красота,Silver,0,email,0,0,0,0.024,0.008,0.083,день,Web,2,1,3,0.528,3367,5,2,4,0.601,удержание,13,0,High,Active_Buyer,Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,0,59,3,0,Красота,17.0,0,733,none,apology_help
u000900,2025-08-28,2025-08,2025-12-25,127,8,0,7,0,0,0,0,2540,0.085,0.021,0.035,Авто,,0,email,1,1,0,0.302,0.392,0.057,вечер,iOS,2,0,0,0.624,0,6,3,2,0.336,активация,20,1,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,32,0,0,Авто,,0,0,none,apology_help
u000901,2025-10-02,2025-10,2025-12-23,92,10,1,9,1,1,2,3075,1506,0.118,0.379,0.529,Красота,,0,push,1,0,1,0.346,0.02,0.039,день,iOS,1,0,3,0.426,3075,7,3,9,0.6,upsell,2,0,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,6,56,2,1,Красота,3.0,0,795,none,apology_help
u000902,2025-10-22,2025-10,2025-11-25,72,38,1,5,1,1,0,0,2095,0.042,0.267,0.376,Финансы,Silver,0,push,1,0,0,0.114,0.0,0.0,день,iOS,3,0,3,0.909,0,5,4,9,0.684,промо,26,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,1,0,1,0,Финансы,6.0,1,971,abandoned_cart,cart_recovery
u000903,2025-08-16,2025-08,2025-10-06,139,88,2,8,1,0,0,0,1798,0.144,0.683,0.678,Одежда,,0,sms,1,1,1,0.0,0.102,0.014,день,iOS,3,1,7,1.0,0,1,2,7,0.556,upsell,7,0,High,Dormant,Price_Sensitive,Reactivation,push,реактивация,3,27,1,1,Одежда,13.0,0,1077,none,winback
u000904,2025-01-16,2025-01,2025-11-19,351,44,0,5,0,0,0,0,1025,0.036,0.244,0.368,Путешествия,Gold,1,email,1,1,0,0.073,0.182,0.023,вечер,Android,3,0,5,0.959,0,8,0,3,0.511,upsell,24,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Путешествия,,0,0,none,winback
u000905,2025-07-12,2025-07,2025-12-22,174,11,0,8,0,0,0,0,3641,0.035,0.163,0.302,Дом,,0,push,1,1,0,0.263,0.315,0.08,утро,iOS,2,0,6,0.632,0,9,3,0,0.399,активация,30,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,58,2,0,Дом,31.0,0,2689,none,content_reco
u000906,2025-04-30,2025-04,2025-12-25,247,8,0,7,0,1,3,8550,2886,0.077,0.543,0.646,Путешествия,,0,push,1,1,1,0.23,0.156,0.044,день,iOS,1,0,6,0.444,8550,7,2,3,0.476,upsell,23,0,VIP,Active_Buyer,Price_Sensitive,VIP_Retention_Upsell,email,upsell,0,55,2,1,Путешествия,12.0,0,2370,none,personalized_upsell
u000907,2025-01-29,2025-01,2025-12-14,338,19,0,4,0,0,0,0,994,0.117,0.237,0.384,Дом,,0,push,1,1,0,0.312,0.02,0.063,день,iOS,3,0,10,0.768,0,7,2,3,0.497,upsell,18,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,22,2,0,Дом,4.0,0,553,none,winback
u000908,2025-07-22,2025-07,2025-12-21,164,12,0,4,0,0,0,0,1273,0.107,0.057,0.31,Спорт,Silver,0,inapp,0,1,0,0.017,0.172,0.119,вечер,Android,3,0,6,0.71,0,4,3,1,0.488,реактивация,36,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,0,37,0,0,Спорт,,0,0,none,content_reco
u000909,2025-02-09,2025-02,2025-12-20,327,13,2,4,0,0,0,0,1441,0.036,0.307,0.385,Красота,,0,email,1,1,1,0.286,0.333,0.079,день,Android,1,0,5,0.718,0,3,3,4,0.349,удержание,4,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,6,29,0,0,Красота,,1,418,abandoned_cart,cart_recovery
u000910,2025-10-01,2025-10,2025-11-10,93,53,0,4,0,0,0,0,4123,0.049,0.458,0.62,Продукты,,0,push,1,1,1,0.035,0.111,0.0,день,Android,2,0,5,1.0,0,4,3,2,0.522,активация,9,0,High,Dormant,Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Продукты,,0,0,none,winback
u000911,2025-08-20,2025-08,2025-09-11,135,113,2,1,1,1,0,0,3219,0.025,0.464,0.514,Электроника,,0,push,1,0,0,0.106,0.037,0.016,вечер,Android,2,0,6,1.0,0,4,3,2,0.523,промо,12,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,9,0,1,0,Электроника,8.0,1,1824,abandoned_cart,cart_recovery
u000912,2025-03-28,2025-03,2025-11-22,280,41,1,4,1,0,0,0,2251,0.086,0.129,0.137,Детские,Gold,1,sms,1,1,0,0.135,0.223,0.011,день,Android,2,0,7,0.952,0,5,1,5,0.47,промо,44,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,34,3,0,Детские,7.0,1,3475,abandoned_cart,cart_recovery
u000913,2025-05-07,2025-05,2025-10-07,240,87,1,4,0,0,0,0,837,0.2,0.378,0.573,Красота,Silver,0,inapp,1,0,0,0.117,0.043,0.019,вечер,Android,2,1,4,1.0,0,1,1,4,0.466,реактивация,9,0,High,Dormant,Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,6,17,0,0,Красота,,0,0,none,apology_help
u000914,2025-10-28,2025-10,2025-10-19,66,75,2,2,0,0,0,0,2569,0.078,0.445,0.46,Финансы,Silver,0,push,1,1,0,0.125,0.055,0.014,вечер,Android,2,1,4,1.0,0,6,2,9,0.641,сервис/поддержка,65,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,0,0,Продукты,,0,0,none,apology_help
u000915,2025-01-26,2025-01,2025-12-14,341,19,1,7,1,0,0,0,2193,0.089,0.575,0.703,Спорт,Silver,0,inapp,1,0,0,0.136,0.02,0.1,утро,Android,3,0,6,0.716,0,9,1,3,0.584,промо,21,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,inapp,активация,0,41,2,0,Спорт,10.0,0,1351,none,content_reco
u000916,2025-05-26,2025-05,2025-12-23,221,10,0,5,1,0,0,0,1653,0.083,0.088,0.231,Электроника,Silver,0,push,1,1,0,0.177,0.181,0.035,день,iOS,3,0,9,0.676,0,9,0,6,0.537,активация,6,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,40,1,0,Электроника,9.0,0,1037,none,content_reco
u000917,2025-01-14,2025-01,2025-09-22,353,102,0,3,0,0,0,0,4134,0.005,0.4,0.508,Одежда,Gold,1,push,1,1,1,0.112,0.112,0.058,день,iOS,1,0,7,1.0,0,7,2,3,0.54,промо,5,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Одежда,,0,0,none,winback
u000918,2025-08-01,2025-08,2025-12-27,154,6,2,5,0,1,1,1677,1790,0.078,0.57,0.724,Детские,Silver,0,push,1,1,0,0.417,0.316,0.01,день,Android,2,0,5,0.462,1677,2,3,3,0.27,промо,44,2,High,First_Buyer,Price_Sensitive,Retention,push,удержание,6,22,1,0,Детские,4.0,0,1720,none,content_reco
u000919,2025-01-26,2025-01,2025-11-28,341,35,1,2,0,1,0,0,3826,0.019,0.328,0.254,Одежда,Silver,0,push,1,1,0,0.062,0.013,0.005,вечер,Android,2,0,7,0.937,0,4,2,3,0.55,реактивация,7,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,2,0,Одежда,13.0,0,3512,none,winback
u000920,2025-03-10,2025-03,2025-12-25,298,8,0,4,0,0,0,0,1632,0.075,0.274,0.448,Одежда,Gold,0,email,1,1,0,0.27,0.238,0.05,ночь,Web,2,0,2,0.677,0,1,4,2,0.343,upsell,13,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,4,32,1,0,Одежда,20.0,0,1128,none,apology_help
